,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp_rate,comp_inv,comp_diff,star_diff,price_diff,month
0,0.04103224461013293,2013-04-08 13:50:48,-0.6424546870879652,0.6299348567789383,-4.68194192735221e-15,1.087825460088529e-15,0.6164096363569407,0.29128825876129666,0.8036980857277292,0.6998161581932797,-1.3133147529541331,-0.2214576811126704,0.3811289258912754,0.48799650265147293,-0.033459200923607865,-0.49060655222070354,-1.059909865093926,-0.1448778132590762,-0.5927627336974733,0.05779794318440419,-0.48981164279106143,-0.2475045618289259,-1.0263469639206206,0.0,-1.3503379293246945e-16,1.5878056431954701,-0.023892052842339903,-0.18596958930592775,-0.35102304779129007,-0.7989187846337281,0.03317028796784991,-0.3574915920885273
1,0.7336347389139046,2013-03-24 16:13:32,-0.6424546870879652,0.6299348567789383,-4.68194192735221e-15,1.087825460088529e-15,-2.371633524212809,1.4274343968978809,-0.129749168311445,0.6998161581932797,-1.3133147529541331,-0.2214576811126704,-1.8717575060513163,0.8872387844450268,0.18664988182234402,2.038293201494263,-1.0835718608949192,2.6519911685763726,2.636713828151519,0.05779794318440419,-0.48981164279106143,-0.2475045618289259,-1.0263469639206206,0.0,0.4187589765437865,-0.6298000037255774,-0.023892052842339903,-0.18596958930592775,-0.35102304779129007,0.12897759705469028,-0.18503820050418324,-0.6460239505134888
2,1.6993550827122006,2012-12-30 10:04:41,-0.6424546870879652,0.6299348567789383,-4.68194192735221e-15,1.087825460088529e-15,-1.8095263949967175,-0.35264615461816157,-0.129749168311445,0.2366684691176479,0.7614320921550819,-0.5699510629111127,-1.8717575060513163,0.19521882933620024,-0.47367736641551167,-0.49060655222070354,-0.9715800064232026,0.4144959831080136,3.9438829127094444,0.05779794318440419,-0.48981164279106143,-0.2475045618289259,0.9743293790045657,0.0,2.2435950534234093,-0.6298000037255774,-0.023892052842339903,-0.18596958930592775,-0.35102304779129007,0.12897759705469028,0.46958726491191616,1.9507672753111651
3,-1.1193326218920043,2013-06-27 21:55:14,-0.6424546870879652,0.6299348567789383,-4.68194192735221e-15,1.087825460088529e-15,-1.1586655085359798,-0.14904249430174982,-0.129749168311445,-0.2264792199579839,0.7614320921550819,-0.9381704851887123,0.21823206780548265,-2.2694368569360055,-0.46319598152284724,-0.49060655222070354,-0.27658630776575754,-0.7042516096261661,1.310321668820683,0.05779794318440419,-0.48981164279106143,-0.2475045618289259,0.9743293790045657,0.0,-1.3503379293246945e-16,-0.6298000037255774,-0.023892052842339903,-0.18596958930592775,-0.35102304779129007,0.12897759705469028,0.45919638450848604,0.21957312476139576
4,-1.6541594825347512,2012-11-09 16:42:04,-0.6424546870879652,-1.3411336070755304,-4.68194192735221e-15,1.087825460088529e-15,0.6164096363569407,0.5088112041663639,-0.129749168311445,0.6998161581932797,0.7614320921550819,-0.48447155416809856,0.22239290709247608,0.4294409679884187,-0.20116135920623787,-0.49060655222070354,1.4337671688233131,-0.1448778132590762,-0.16985508869343866,-1.1463258731573487,-0.48981164279106143,-0.2475045618289259,0.9743293790045657,0.0,-1.3503379293246945e-16,-0.6298000037255774,-0.023892052842339903,-0.18596958930592775,-0.09106099377742734,0.12897759705469028,0.1994243744227323,1.6622349168862034
5,0.4790756809527374,2013-05-02 17:56:20,-0.6424546870879652,0.6299348567789383,-4.68194192735221e-15,1.087825460088529e-15,0.6164096363569407,-0.5526521387530136,-1.0631964223506192,0.2366684691176479,0.7614320921550819,-1.1288555431538976,-1.8717575060513163,0.07810776001009125,-0.9663024563707373,-0.49060655222070354,0.9186541921713244,-0.7042516096261661,-0.6888781075620267,0.05779794318440419,-0.48981164279106143,-0.2475045618289259,0.9743293790045657,0.0,-0.7528393413533836,-0.6298000037255774,-0.023892052842339903,-0.18596958930592775,-0.35102304779129007,1.0568739787431087,0.9579586438731332,-0.06895923366356578
6,0.0029406099498198715,2013-05-23 06:44:37,-0.6424546870879652,0.6299348567789383,-4.68194192735221e-15,1.087825460088529e-15,0.6164096363569407,1.5729045724322608,0.8036980857277292,0.6998161581932797,0.7614320921550819,0.6925155277549427,0.507410398251526,0.7488347934232615,0.13424295735902214,-0.49060655222070354,0.45805052521795886,-0.7042516096261661,-0.6119858084703841,0.05779794318440419,-0.48981164279106143,-0.2475045618289259,-1.0263469639206206,0.0,-0.805433788264566,-0.6298000037255774,-0.023892052842339903,-0.18596958930592775,-0.35102304779129007,-0.7989187846337281,-0.13308379848703247,-0.06895923366356578
7,1.180050874061061,2013-04-19 03:22:37,-0.6424546870879652,-0.953128003954572,-4.68194192735221e-15,1.087825460088529e-15,0.6164096363569407,-1.5879392860065593,1.7371453397669034,0.6998161581932797,0.7614320921550819,1.9484067715946125,1.4092723137073515,1.00967308419505,2.115224702072589,-0.49060655222070354,1.3372609136977962,-0.1448778132590762,-0.1314089391476173,7.282540841234922,2.208875094349773,6.824054347568959,-1.0263469639206206,0.0,-1.3503379293246945e-16,1.5878056431954701,-0.023892052842339903,-0.18596958930592775,-0.35102304779129007,-1.7268151663221465,-2.0969601947353307,-0.3574915920885273
8,-0.924377231658291,2013-02-24 22:10:57,-0.6424546870879652,0.6299348567789383,-4.68194192735221e-15,1.087825460088529e-15,0.6164096363569407,1.4486482805891472,-1.0631964223506192,-1.1527745981092474,-1.3133147529541331,-0.5699510629111127,0.4531114455562617,-0.16143760906604115,-1.0501535355120524,-0.49060655222070354,1.5088413544536894,-0.7042516096261661,-0.6312088832432947,0.05779794318440419,-0.48981164279106143,-0.2475045618289259,0.9743293790045657,2.583577590780659,1.8493980109463715,-0.6298000037255774,-0.023892052842339903,-0.18596958930592775,-0.35102304779129007,1.0568739787431087,1.0410856871005745,-0.9345563089384504
9,-0.624048111048973,2013-04-19 08:34:44,-0.6424546870879652,0.6299348567789383,-4.68194192735221e-15,1.087825460088529e-15,0.6164096363569407,-0.42842065846977273,0.8036980857277292,0.6998161581932797,0.7614320921550819,-1.8521436940563252,-1.8717575060513163,0.6423701849449804,0.5534983530655971,-0.49060655222070354,-1.0789881234884442,-0.7042516096261661,-0.7081011823349374,0.05779794318440419,-0.48981164279106143,-0.2475045618289259,0.9743293790045657,0.0,-0.4222057999253958,-0.6298000037255774,-0.023892052842339903,-0.18596958930592775,-0.35102304779129007,-0.7989187846337281,-0.5487190146242384,-0.3574915920885273
